id_servidor,nome,pesquisador_qid,id_unidade,unidade,id_centro,centro,coordenador,internos,externos
5760441,Angely Dias Da Cunha,,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,0,1
5752552,Anna Cecília Queiroz de Medeiros,Q57090642,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5759298,Anna Giselle Camara Dantas Ribeiro Rodrigues,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,3,1
24853,Anne Magaly De Paula Canuto,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,1
5757968,Annick Beaugrand,,193,DEPARTAMENTO DE PEDIATRIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
25999,Antoinette De Brito Madureira,,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,1,0
23852,Antonia Cláudia Jácome da Câmara,Q92149607,117,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,0,1
5759584,Antonino Condorelli,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5756268,Antonio Alves Filho,,11612,DEPARTAMENTO DE ADMINISTRAÇÃO PUBLICA E GESTÃO SOCIAL,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,3,0
5756592,Antonio Carlos Gay Thome,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
5752674,Antonio De Padua Dos Santos,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,0
24345,Antonio Eduardo Martinelli,,1589,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,445,CENTRO DE TECNOLOGIA,3,1,7
23014,Antonio Guilherme Cardoso Rodrigues,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5752668,Antonio Hermes Marques Da Silva Junior,,47,DEPARTAMENTO DE ESTATISTICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,1
5757540,Antonio Igor Silva De Oliveira,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5753096,Antonio Luiz Pereira De Siqueira Campos,,5204,DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES,445,CENTRO DE TECNOLOGIA,1,2,0
5758670,Antonio Manuel Gouveia De Oliveira,,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5760989,Antonio Marcos Batista Do Nascimento,,47,DEPARTAMENTO DE ESTATISTICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,0,3
25917,Antonio Medeiros Junior,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,2
21609,Antonio Souza De Araujo,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,2
5760979,Antonio Wallace Antunes Soares,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,0,1,0
35115,Apolino Jose Nogueira Da Silva,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
5752264,Aquiles Medeiros Filgueira Burlamaqui,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,4,0
5760759,Ariane Rochelle Mendonça,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,1,0
5756910,Arkady Tsurkov,,120,DEPARTAMENTO DE MATEMÁTICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
5755812,Arnaldo Luis Mortatti,Q89547114,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,1,2
5751830,Arnobio Antonio Da Silva Junior,,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,7,1
5754278,Arrhenius Vinicius Da Costa Oliveira,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,0,1,0
22924,Arrilton Araujo De Souza,,178,DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO,440,CENTRO DE BIOCIÊNCIAS,1,1,2
5759409,Arthur César de Medeiros Alves,Q92743271,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,1
5761121,Arthur Harry Frederico Ribeiro Kramer,,115,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,445,CENTRO DE TECNOLOGIA,0,1,0
5756222,Artur Da Silva Carrico,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,0
5757403,Artur Quintiliano Bezerra Da Silva,,427,DEPARTAMENTO DE MEDICINA INTEGRADA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
5758520,Artur Quintiliano Bezerra Da Silva,,1475,DAS/PROGESP - DIRETORIA DE ATENÇÃO À SAÚDE DO SERVIDOR,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,1
5759684,Askery Alexandre Canabarro Barbosa Da Silva,,5279,INSTITUTO INTERNACIONAL DE FÍSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,3
5755408,Augusto Jose Venancio Neto,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,9,0,9
26270,Aurigena Antunes De Araujo,,184,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,8,3
3029901,Auta Stella De Medeiros Germano,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,0,2
5753771,Avelino Manuel Da Silva Dias,,50,DEPARTAMENTO DE ENGENHARIA MECANICA,445,CENTRO DE TECNOLOGIA,0,0,1
5758342,Azemar Dos Santos Soares Junior,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,1,1,0
5758863,Barbara Raquel Coutinho Toscano Azevedo,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,1,0
5753706,Beatriz De Cassia Martins Salomao,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,3,3,0
5755418,Beatriz Stransky Ferreira,,5205,DEPARTAMENTO DE ENGENHARIA BIOMEDICA,445,CENTRO DE TECNOLOGIA,0,1,1
26044,Benjamin Rene Callejas Bedregal,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,1
5752233,Bento Joao Da Graca Azevedo Abreu,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,5,0
5756337,Bergson Guedes Bezerra,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,4,1
15552,Betania Leite Ramalho,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,0,1
5752550,Betina Barbiero Saad Formiga,,191,DEPARTAMENTO DE MEDICINA CLÍNICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5759408,Bettina Rupp,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5755413,Bianca Carla Dantas De Araujo,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,0,1,0
5756811,Bianca Nunes Guedes Do Amaral Rocha,,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,5,0
5758736,Bismarck Luiz Silva,,1589,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,445,CENTRO DE TECNOLOGIA,2,2,3
5755864,Boniek Castillo Dutra Borges,Q88940603,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,0
5753046,Breno Guilherme de Araújo Tinoco Cabral,Q94589914,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,3,0
5758025,Bruce Stewart,,5206,DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,2,0
5752990,Bruna Leal Lima Maciel,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,4,3
5754329,Bruno Cavalcante Bellini,Q85717268,183,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,1,0
5752718,Bruno Cesar De Vasconcelos Gurgel,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,6,9,1
5752237,Bruno Leonardo Canto Martins,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,3,0
5752590,Bruno Lobão-Soares,Q57024807,184,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,4,0
5757788,Bruno Marques Ferreira Da Silva,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
5758747,Bruno Monte De Castro,,47,DEPARTAMENTO DE ESTATISTICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,0,2
25978,Bruno Motta De Carvalho,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,2
5759253,Bruno Ricardo De Carvalho,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,2
5755274,Bruno Santana Da Silva,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,0,1
5753053,Bruno Tomio Goto,Q60131627,183,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,1,0
5757895,Caio Alano de Almeida Lins,Q92217951,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,6,0
18678,Caio Dorneles Cunha,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,0,1,0
2289300,Camila Gambini Pereira,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,1,1,2
5760403,Camila Pacelly Brandão De Araújo,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4,5,0
5753085,Camila Torres Meirelles,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5756339,Candida Maria Bezerra Dantas,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,1
5755478,Carina Maia Lins Costa,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,1,0,2
23849,Carla Almeida Vivacqua,Q86873364,47,DEPARTAMENTO DE ESTATISTICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,0
5760230,Carla Da Costa Fernandes Curvelo,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5753009,Carla Giovana Cabral,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,4,0
25426,Carla Montefusco De Oliveira,,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,2,2,0
5752692,Carla Wilza Souza De Paula Maitelli,,5075,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,445,CENTRO DE TECNOLOGIA,2,1,5
23056,Carlos Alberto Almeida De Araujo,,12114,EBSERH - GERÊNCIA DE ENSINO E PESQUISA,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,1,0,1
5751873,Carlos Alberto Martinez Huitle,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,2,3
5756674,Carlos Alberto Olarte Vega,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,1,3
24367,Carlos Alberto Paskocimas,,1589,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,445,CENTRO DE TECNOLOGIA,0,2,4
5753014,Carlos Alexandre Camargo De Abreu,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,6,0
5753084,Carlos Antonio Barboza,,184,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,0,1
5759402,Carlos Antonio Dos Santos Segundo,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,0,2
26065,Carlos Augusto Galvão Barboza,Q56983787,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,3,4,1
5753072,Carlos Cesar Nascimento Da Silva,,4894,DEPARTAMENTO DE GEOFÍSICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,7
26026,Carlos Chesman De Araujo Feitosa,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,3,1,4
5755108,Carlos Eduardo da Silva,Q62051357,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,3
5760430,Carlos Eduardo de Freitas,Q91690551,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
15389,Carlos Eduardo Galvao Braga,,5206,DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,1
5756827,Carlos Eduardo Pellicer De Oliveira,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5753695,Carlos Eduardo Trabuco Dorea,,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,445,CENTRO DE TECNOLOGIA,1,1,1
26245,Carlos Francisco Do Nascimento,,4881,DEPARTAMENTO DE DIREITO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,2,0
24895,Carlos Guilherme Octaviano Do Valle,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,2
17582,Carlos Jose De Lima,,182,DEPARTAMENTO DE BIOQUÍMICA,440,CENTRO DE BIOCIÊNCIAS,1,1,2
5753597,Carlos Neco Da Silva Junior,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,1
5755388,Carlos Prolo,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,2,0
5761473,Carlos Ramon Do Nascimento Brito,,117,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
20904,Carlson Pereira De Souza,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,8,14,1
5752300,Carmen Margarida Oliveira Alveal,,141,DEPARTAMENTO DE HISTÓRIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5757093,Carolina Daniel de Lima-Alvarez,Q85288178,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,4,0
23679,Carolina Virginia Macedo De Azevedo,,178,DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO,440,CENTRO DE BIOCIÊNCIAS,1,2,0
5756302,Caroline Addison Carvalho Xavier De Medeiros,,184,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA,440,CENTRO DE BIOCIÊNCIAS,4,5,1
5755401,Caroline Dantas Vilar Wanderley,,5205,DEPARTAMENTO DE ENGENHARIA BIOMEDICA,445,CENTRO DE TECNOLOGIA,0,2,1
5760266,Caroline Evelin Nascimento Kluczynik Vieira,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,0
5758613,Cassiano Jose Bezerra Marques Trovao,,160,DEPARTAMENTO DE ECONOMIA - DEPEC,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,3,2,1
5756761,Catarina De Oliveira Sousa,,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,5,0
5761050,Catarine Santos Da Silva,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5756285,Cecilia Nogueira Valenca,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,1
22932,Celia Marcia Medeiros De Morais,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,2,0
3029647,Celia Maria de Araujo,Q92037612,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,2,0
5752725,Celia Maria De Medeiros,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,4,0
5751762,Celso Donizete Locatel,,142,DEPARTAMENTO DE GEOGRAFIA/CCHLA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,0,1
5754627,Cesar Sanson,,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5756386,Charles Andrye Galvao Madeira,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5756376,Christianne Medeiros Cavalcante,,4880,DEPARTAMENTO DE EDUCAÇÃO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1,2,0
5752235,Christina Da Silva Camillo,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,3,3
5753628,Cibele Lucena De Almeida,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,1,0
5753557,Cibele S. Pontes,Q51188649,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5758416,Cibelle Amorim Martins,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,1,2,1
25847,Cícero Flávio Soares Aragão,Q61154372,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,7,0
5752187,Cimone Rozendo De Souza,,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,2
23016,Cinara Maria Leite Nahra,,137,DEPARTAMENTO DE FILOSOFIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5756853,Cintia Alves Salgado Azoni,,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
5761478,Clara Ovídio De Medeiros Rodrigues,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,0,2,0
25852,Claudia Aparecida Cavalheiro Francisco,,115,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,445,CENTRO DE TECNOLOGIA,0,2,0
5756812,Cláudia Cristiane Filgueira Martins Rodrigues,Q96578972,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5761126,Cláudia Da Costa Lopes,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,1
2298994,Claudianny Amorim Noronha,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,1,1,0
22755,Cláudia Nunes Oliveira,Q89578948,190,DEPARTAMENTO DE PATOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
23400,Claudia Roberta De Oliveira Cunha,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
23071,Claudia Rodrigues Souza Maia,,193,DEPARTAMENTO DE PEDIATRIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,2,0
5752876,Claudia Souza Macedo,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
5752840,Claudio Marcos Teixeira De Queiroz,,6026,INSTITUTO DO CÉREBRO,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,1,2
5753001,Cláudio Moisés Santos e Silva,Q58701382,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,4,2
24796,Claudionor Gomes Bezerra,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,1
5756084,Claudio Roberto De Jesus,,1824,DEPARTAMENTO DE POLÍTICAS PÚBLICAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,1
18547,Claudio Romero Rodrigues De Almeida,,1589,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,445,CENTRO DE TECNOLOGIA,0,3,0
5752878,Cleber Da Silveira Campos,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,2,0
5758252,Clebson Luiz De Brito,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5760438,Clecio Gabriel De Souza,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,0
26472,Cleide Oliveira Gomes,,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
25924,Clélia de Oliveira Lyra,Q90230671,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,5,8,4
5752773,Clemilton Lopes Pinheiro,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,1
26045,Cleonice Andrea Alves Cavalcante,,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
24793,Clovis De Medeiros Bezerra,,424,DEPARTAMENTO DE ENGENHARIA TÊXTIL,445,CENTRO DE TECNOLOGIA,1,1,1
5041554,Cosme Jales De Oliveira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5753626,Crislane Barbosa De Azevedo,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,3,4,0
26153,Cristiane Elizabeth Costa De Macedo,,179,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA,440,CENTRO DE BIOCIÊNCIAS,1,1,0
5753000,Cristiane Fernandes De Assis,,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,8,0
5753497,Cristiane Ribeiro De Melo Lino,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,6,1
5753646,Cristiane Silva Correa,,7761,DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
5758803,Cristiano Prestrelo De Oliveira,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,4,0
5752989,Custodio Leopoldino De Brito Guerra Neto,,5205,DEPARTAMENTO DE ENGENHARIA BIOMEDICA,445,CENTRO DE TECNOLOGIA,0,0,3
5756283,Cynara Teixeira Ribeiro,,5967,DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2,4,0
5758769,Daline Fernandes de Souza Araújo,Q90457906,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,4,0
5753850,Damiana Cleuma De Medeiros,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
5760201,Daniela Amaral Silva Freitas,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,0,1
